merge_key,Structure Author,PubMed Central ID,PubMed ID,Release Date,Ligand,PDB ID,Disulfide Bond Count per Deposited Model,DOI,Title,Expression Host,Source Organism,Molecular Weight (Entity),Oligomeric State,Glycosylation Site,SLC_ID,GENE,RESOLUTION,XRAY/EM,METHOD,AGGREGATION STATE,RECONSTRUCTION METHOD
6IRS,"Yan, R.H., Zhao, X., Lei, J.L., Zhou, Q.",,30867591.0,2019-03-27,,6IRS,1.0,10.1038/s41586-019-1011-z,Structure of the human LAT1-4F2hc heteromeric amino acid transporter complex.,Homo sapiens,Homo sapiens,57.245,Hetero 2-mer,N-Glycosylation,SLC7A5,SLC7A5,3.30ʁ,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6IRS,"Yan, R.H., Zhao, X., Lei, J.L., Zhou, Q.",,30867591.0,2019-03-27,,6IRS,1.0,10.1038/s41586-019-1011-z,Structure of the human LAT1-4F2hc heteromeric amino acid transporter complex.,Homo sapiens,Homo sapiens,57.245,Hetero 2-mer,N-Glycosylation,SLC7A5,SLC3A2,3.30ʁ,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6IRT,"Yan, R.H., Zhao, X., Lei, J.L., Zhou, Q.",,30867591.0,2019-03-27,AUU,6IRT,1.0,10.1038/s41586-019-1011-z,Structure of the human LAT1-4F2hc heteromeric amino acid transporter complex.,Homo sapiens,Homo sapiens,70.161,Hetero 2-mer,N-Glycosylation,SLC7A5,SLC7A5,3.50ʁ,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6IRT,"Yan, R.H., Zhao, X., Lei, J.L., Zhou, Q.",,30867591.0,2019-03-27,AUU,6IRT,1.0,10.1038/s41586-019-1011-z,Structure of the human LAT1-4F2hc heteromeric amino acid transporter complex.,Homo sapiens,Homo sapiens,70.161,Hetero 2-mer,N-Glycosylation,SLC7A5,SLC3A2,3.50ʁ,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6IRT,"Yan, R.H., Zhao, X., Lei, J.L., Zhou, Q.",,30867591.0,2019-03-27,AUU,6IRT,1.0,10.1038/s41586-019-1011-z,Structure of the human LAT1-4F2hc heteromeric amino acid transporter complex.,Homo sapiens,Homo sapiens,57.245,Hetero 2-mer,N-Glycosylation,SLC7A5,SLC7A5,3.50ʁ,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6IRT,"Yan, R.H., Zhao, X., Lei, J.L., Zhou, Q.",,30867591.0,2019-03-27,AUU,6IRT,1.0,10.1038/s41586-019-1011-z,Structure of the human LAT1-4F2hc heteromeric amino acid transporter complex.,Homo sapiens,Homo sapiens,57.245,Hetero 2-mer,N-Glycosylation,SLC7A5,SLC3A2,3.50ʁ,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
8XPU,"Hu, Z., Yan, R.",PMC11220031,38956038.0,2024-07-17,VRW,8XPU,,10.1038/s41421-024-00697-6,Structural basis for the inhibition mechanism of LAT1-4F2hc complex by JPH203.,Homo sapiens,Homo sapiens,70.161,Hetero 2-mer,,SLC7A5,SLC7A5,3.30ʁ,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
8XPU,"Hu, Z., Yan, R.",PMC11220031,38956038.0,2024-07-17,VRW,8XPU,,10.1038/s41421-024-00697-6,Structural basis for the inhibition mechanism of LAT1-4F2hc complex by JPH203.,Homo sapiens,Homo sapiens,70.161,Hetero 2-mer,,SLC7A5,SLC3A2,3.30ʁ,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
8XPU,"Hu, Z., Yan, R.",PMC11220031,38956038.0,2024-07-17,VRW,8XPU,,10.1038/s41421-024-00697-6,Structural basis for the inhibition mechanism of LAT1-4F2hc complex by JPH203.,Homo sapiens,Homo sapiens,57.187,Hetero 2-mer,,SLC7A5,SLC7A5,3.30ʁ,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
8XPU,"Hu, Z., Yan, R.",PMC11220031,38956038.0,2024-07-17,VRW,8XPU,,10.1038/s41421-024-00697-6,Structural basis for the inhibition mechanism of LAT1-4F2hc complex by JPH203.,Homo sapiens,Homo sapiens,57.187,Hetero 2-mer,,SLC7A5,SLC3A2,3.30ʁ,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
8XPU,"Hu, Z., Yan, R.",PMC11220031,38956038.0,2024-07-17,VRW,8XPU,,10.1038/s41421-024-00697-6,Structural basis for the inhibition mechanism of LAT1-4F2hc complex by JPH203.,Homo sapiens,Homo sapiens,57.187,Hetero 2-mer,N-Glycosylation,SLC7A5,SLC7A5,3.30ʁ,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
8XPU,"Hu, Z., Yan, R.",PMC11220031,38956038.0,2024-07-17,VRW,8XPU,,10.1038/s41421-024-00697-6,Structural basis for the inhibition mechanism of LAT1-4F2hc complex by JPH203.,Homo sapiens,Homo sapiens,57.187,Hetero 2-mer,N-Glycosylation,SLC7A5,SLC3A2,3.30ʁ,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7DSK,"Yan, R.H., Li, Y.N., Zhang, Y.Y., Zhong, X.Y., Zhou, Q.",PMC7988154,33758168.0,2021-03-10,,7DSK,1.0,10.1038/s41421-021-00247-4,Mechanism of substrate transport and inhibition of the human LAT1-4F2hc amino acid transporter.,Homo sapiens,Homo sapiens,70.161,Hetero 2-mer,N-Glycosylation,SLC7A5,SLC7A5,2.90ʁ,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7DSK,"Yan, R.H., Li, Y.N., Zhang, Y.Y., Zhong, X.Y., Zhou, Q.",PMC7988154,33758168.0,2021-03-10,,7DSK,1.0,10.1038/s41421-021-00247-4,Mechanism of substrate transport and inhibition of the human LAT1-4F2hc amino acid transporter.,Homo sapiens,Homo sapiens,70.161,Hetero 2-mer,N-Glycosylation,SLC7A5,SLC3A2,2.90ʁ,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7DSK,"Yan, R.H., Li, Y.N., Zhang, Y.Y., Zhong, X.Y., Zhou, Q.",PMC7988154,33758168.0,2021-03-10,,7DSK,1.0,10.1038/s41421-021-00247-4,Mechanism of substrate transport and inhibition of the human LAT1-4F2hc amino acid transporter.,Homo sapiens,Homo sapiens,57.187,Hetero 2-mer,N-Glycosylation,SLC7A5,SLC7A5,2.90ʁ,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7DSK,"Yan, R.H., Li, Y.N., Zhang, Y.Y., Zhong, X.Y., Zhou, Q.",PMC7988154,33758168.0,2021-03-10,,7DSK,1.0,10.1038/s41421-021-00247-4,Mechanism of substrate transport and inhibition of the human LAT1-4F2hc amino acid transporter.,Homo sapiens,Homo sapiens,57.187,Hetero 2-mer,N-Glycosylation,SLC7A5,SLC3A2,2.90ʁ,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7DSL,"Yan, R.H., Li, Y.N., Zhang, Y.Y., Zhong, X.Y., Zhou, Q.",PMC7988154,33758168.0,2021-03-10,,7DSL,1.0,10.1038/s41421-021-00247-4,Mechanism of substrate transport and inhibition of the human LAT1-4F2hc amino acid transporter.,Homo sapiens,Homo sapiens,70.161,Hetero 2-mer,N-Glycosylation,SLC7A5,SLC7A5,2.90ʁ,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7DSL,"Yan, R.H., Li, Y.N., Zhang, Y.Y., Zhong, X.Y., Zhou, Q.",PMC7988154,33758168.0,2021-03-10,,7DSL,1.0,10.1038/s41421-021-00247-4,Mechanism of substrate transport and inhibition of the human LAT1-4F2hc amino acid transporter.,Homo sapiens,Homo sapiens,70.161,Hetero 2-mer,N-Glycosylation,SLC7A5,SLC3A2,2.90ʁ,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7DSL,"Yan, R.H., Li, Y.N., Zhang, Y.Y., Zhong, X.Y., Zhou, Q.",PMC7988154,33758168.0,2021-03-10,,7DSL,1.0,10.1038/s41421-021-00247-4,Mechanism of substrate transport and inhibition of the human LAT1-4F2hc amino acid transporter.,Homo sapiens,Homo sapiens,57.187,Hetero 2-mer,N-Glycosylation,SLC7A5,SLC7A5,2.90ʁ,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7DSL,"Yan, R.H., Li, Y.N., Zhang, Y.Y., Zhong, X.Y., Zhou, Q.",PMC7988154,33758168.0,2021-03-10,,7DSL,1.0,10.1038/s41421-021-00247-4,Mechanism of substrate transport and inhibition of the human LAT1-4F2hc amino acid transporter.,Homo sapiens,Homo sapiens,57.187,Hetero 2-mer,N-Glycosylation,SLC7A5,SLC3A2,2.90ʁ,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7DSN,"Yan, R.H., Li, Y.N., Zhang, Y.Y., Zhong, X.Y., Zhou, Q.",PMC7988154,33758168.0,2021-03-10,,7DSN,1.0,10.1038/s41421-021-00247-4,Mechanism of substrate transport and inhibition of the human LAT1-4F2hc amino acid transporter.,Homo sapiens,Homo sapiens,70.161,Hetero 2-mer,N-Glycosylation,SLC7A5,SLC7A5,3.10ʁ,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7DSN,"Yan, R.H., Li, Y.N., Zhang, Y.Y., Zhong, X.Y., Zhou, Q.",PMC7988154,33758168.0,2021-03-10,,7DSN,1.0,10.1038/s41421-021-00247-4,Mechanism of substrate transport and inhibition of the human LAT1-4F2hc amino acid transporter.,Homo sapiens,Homo sapiens,70.161,Hetero 2-mer,N-Glycosylation,SLC7A5,SLC3A2,3.10ʁ,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7DSN,"Yan, R.H., Li, Y.N., Zhang, Y.Y., Zhong, X.Y., Zhou, Q.",PMC7988154,33758168.0,2021-03-10,,7DSN,1.0,10.1038/s41421-021-00247-4,Mechanism of substrate transport and inhibition of the human LAT1-4F2hc amino acid transporter.,Homo sapiens,Homo sapiens,57.187,Hetero 2-mer,N-Glycosylation,SLC7A5,SLC7A5,3.10ʁ,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7DSN,"Yan, R.H., Li, Y.N., Zhang, Y.Y., Zhong, X.Y., Zhou, Q.",PMC7988154,33758168.0,2021-03-10,,7DSN,1.0,10.1038/s41421-021-00247-4,Mechanism of substrate transport and inhibition of the human LAT1-4F2hc amino acid transporter.,Homo sapiens,Homo sapiens,57.187,Hetero 2-mer,N-Glycosylation,SLC7A5,SLC3A2,3.10ʁ,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7DSQ,"Yan, R.H., Li, Y.N., Zhang, Y.Y., Zhong, X.Y., Zhou, Q.",PMC7988154,33758168.0,2021-03-10,,7DSQ,,10.1038/s41421-021-00247-4,Mechanism of substrate transport and inhibition of the human LAT1-4F2hc amino acid transporter.,Homo sapiens,Homo sapiens,70.161,Hetero 2-mer,N-Glycosylation,SLC7A5,SLC7A5,3.40ʁ,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7DSQ,"Yan, R.H., Li, Y.N., Zhang, Y.Y., Zhong, X.Y., Zhou, Q.",PMC7988154,33758168.0,2021-03-10,,7DSQ,,10.1038/s41421-021-00247-4,Mechanism of substrate transport and inhibition of the human LAT1-4F2hc amino acid transporter.,Homo sapiens,Homo sapiens,70.161,Hetero 2-mer,N-Glycosylation,SLC7A5,SLC3A2,3.40ʁ,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7DSQ,"Yan, R.H., Li, Y.N., Zhang, Y.Y., Zhong, X.Y., Zhou, Q.",PMC7988154,33758168.0,2021-03-10,,7DSQ,,10.1038/s41421-021-00247-4,Mechanism of substrate transport and inhibition of the human LAT1-4F2hc amino acid transporter.,Homo sapiens,Homo sapiens,57.187,Hetero 2-mer,N-Glycosylation,SLC7A5,SLC7A5,3.40ʁ,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7DSQ,"Yan, R.H., Li, Y.N., Zhang, Y.Y., Zhong, X.Y., Zhou, Q.",PMC7988154,33758168.0,2021-03-10,,7DSQ,,10.1038/s41421-021-00247-4,Mechanism of substrate transport and inhibition of the human LAT1-4F2hc amino acid transporter.,Homo sapiens,Homo sapiens,57.187,Hetero 2-mer,N-Glycosylation,SLC7A5,SLC3A2,3.40ʁ,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6JMQ,"Lee, Y., Nishizawa, T., Kusakizako, T., Oda, K., Ishitani, R., Nakane, T., Nureki, O.",,31160781.0,2019-06-19,,6JMQ,4.0,10.1038/s41594-019-0237-7,Cryo-EM structure of the human L-type amino acid transporter 1 in complex with glycoprotein CD98hc.,Homo sapiens,Homo sapiens,56.044,Hetero 4-mer,N-Glycosylation,SLC7A5,SLC7A5,3.31ʁ,: Hetero 4-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6JMQ,"Lee, Y., Nishizawa, T., Kusakizako, T., Oda, K., Ishitani, R., Nakane, T., Nureki, O.",,31160781.0,2019-06-19,,6JMQ,4.0,10.1038/s41594-019-0237-7,Cryo-EM structure of the human L-type amino acid transporter 1 in complex with glycoprotein CD98hc.,Homo sapiens,Homo sapiens,68.07,Hetero 4-mer,N-Glycosylation,SLC7A5,SLC7A5,3.31ʁ,: Hetero 4-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6JMQ,"Lee, Y., Nishizawa, T., Kusakizako, T., Oda, K., Ishitani, R., Nakane, T., Nureki, O.",,31160781.0,2019-06-19,,6JMQ,4.0,10.1038/s41594-019-0237-7,Cryo-EM structure of the human L-type amino acid transporter 1 in complex with glycoprotein CD98hc.,Mus musculus,Mus musculus,22.578,Hetero 4-mer,N-Glycosylation,SLC7A5,SLC7A5,3.31ʁ,: Hetero 4-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6JMQ,"Lee, Y., Nishizawa, T., Kusakizako, T., Oda, K., Ishitani, R., Nakane, T., Nureki, O.",,31160781.0,2019-06-19,,6JMQ,4.0,10.1038/s41594-019-0237-7,Cryo-EM structure of the human L-type amino acid transporter 1 in complex with glycoprotein CD98hc.,Mus musculus,Mus musculus,23.227,Hetero 4-mer,N-Glycosylation,SLC7A5,SLC7A5,3.31ʁ,: Hetero 4-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6JMR,"Lee, Y., Nishizawa, T., Kusakizako, T., Oda, K., Ishitani, R., Yokoyama, T., Nakane, T., Shirouzu, M., Nureki, O.",,31160781.0,2019-06-19,,6JMR,8.0,10.1038/s41594-019-0237-7,Cryo-EM structure of the human L-type amino acid transporter 1 in complex with glycoprotein CD98hc.,Mus musculus,Mus musculus,23.832,Hetero 5-mer,N-Glycosylation,SLC7A5,SLC7A5,4.10ʁ,: Hetero 5-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6JMR,"Lee, Y., Nishizawa, T., Kusakizako, T., Oda, K., Ishitani, R., Yokoyama, T., Nakane, T., Shirouzu, M., Nureki, O.",,31160781.0,2019-06-19,,6JMR,8.0,10.1038/s41594-019-0237-7,Cryo-EM structure of the human L-type amino acid transporter 1 in complex with glycoprotein CD98hc.,Mus musculus,Mus musculus,23.832,Hetero 5-mer,N-Glycosylation,SLC7A5,SLC3A2,4.10ʁ,: Hetero 5-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6JMR,"Lee, Y., Nishizawa, T., Kusakizako, T., Oda, K., Ishitani, R., Yokoyama, T., Nakane, T., Shirouzu, M., Nureki, O.",,31160781.0,2019-06-19,,6JMR,8.0,10.1038/s41594-019-0237-7,Cryo-EM structure of the human L-type amino acid transporter 1 in complex with glycoprotein CD98hc.,Mus musculus,Mus musculus,24.115,Hetero 5-mer,N-Glycosylation,SLC7A5,SLC7A5,4.10ʁ,: Hetero 5-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6JMR,"Lee, Y., Nishizawa, T., Kusakizako, T., Oda, K., Ishitani, R., Yokoyama, T., Nakane, T., Shirouzu, M., Nureki, O.",,31160781.0,2019-06-19,,6JMR,8.0,10.1038/s41594-019-0237-7,Cryo-EM structure of the human L-type amino acid transporter 1 in complex with glycoprotein CD98hc.,Mus musculus,Mus musculus,24.115,Hetero 5-mer,N-Glycosylation,SLC7A5,SLC3A2,4.10ʁ,: Hetero 5-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6JMR,"Lee, Y., Nishizawa, T., Kusakizako, T., Oda, K., Ishitani, R., Yokoyama, T., Nakane, T., Shirouzu, M., Nureki, O.",,31160781.0,2019-06-19,,6JMR,8.0,10.1038/s41594-019-0237-7,Cryo-EM structure of the human L-type amino acid transporter 1 in complex with glycoprotein CD98hc.,Homo sapiens,Homo sapiens,68.07,Hetero 5-mer,N-Glycosylation,SLC7A5,SLC7A5,4.10ʁ,: Hetero 5-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6JMR,"Lee, Y., Nishizawa, T., Kusakizako, T., Oda, K., Ishitani, R., Yokoyama, T., Nakane, T., Shirouzu, M., Nureki, O.",,31160781.0,2019-06-19,,6JMR,8.0,10.1038/s41594-019-0237-7,Cryo-EM structure of the human L-type amino acid transporter 1 in complex with glycoprotein CD98hc.,Homo sapiens,Homo sapiens,68.07,Hetero 5-mer,N-Glycosylation,SLC7A5,SLC3A2,4.10ʁ,: Hetero 5-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6JMR,"Lee, Y., Nishizawa, T., Kusakizako, T., Oda, K., Ishitani, R., Yokoyama, T., Nakane, T., Shirouzu, M., Nureki, O.",,31160781.0,2019-06-19,,6JMR,8.0,10.1038/s41594-019-0237-7,Cryo-EM structure of the human L-type amino acid transporter 1 in complex with glycoprotein CD98hc.,Mus musculus,Mus musculus,22.578,Hetero 5-mer,N-Glycosylation,SLC7A5,SLC7A5,4.10ʁ,: Hetero 5-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6JMR,"Lee, Y., Nishizawa, T., Kusakizako, T., Oda, K., Ishitani, R., Yokoyama, T., Nakane, T., Shirouzu, M., Nureki, O.",,31160781.0,2019-06-19,,6JMR,8.0,10.1038/s41594-019-0237-7,Cryo-EM structure of the human L-type amino acid transporter 1 in complex with glycoprotein CD98hc.,Mus musculus,Mus musculus,22.578,Hetero 5-mer,N-Glycosylation,SLC7A5,SLC3A2,4.10ʁ,: Hetero 5-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6JMR,"Lee, Y., Nishizawa, T., Kusakizako, T., Oda, K., Ishitani, R., Yokoyama, T., Nakane, T., Shirouzu, M., Nureki, O.",,31160781.0,2019-06-19,,6JMR,8.0,10.1038/s41594-019-0237-7,Cryo-EM structure of the human L-type amino acid transporter 1 in complex with glycoprotein CD98hc.,Mus musculus,Mus musculus,23.227,Hetero 5-mer,N-Glycosylation,SLC7A5,SLC7A5,4.10ʁ,: Hetero 5-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6JMR,"Lee, Y., Nishizawa, T., Kusakizako, T., Oda, K., Ishitani, R., Yokoyama, T., Nakane, T., Shirouzu, M., Nureki, O.",,31160781.0,2019-06-19,,6JMR,8.0,10.1038/s41594-019-0237-7,Cryo-EM structure of the human L-type amino acid transporter 1 in complex with glycoprotein CD98hc.,Mus musculus,Mus musculus,23.227,Hetero 5-mer,N-Glycosylation,SLC7A5,SLC3A2,4.10ʁ,: Hetero 5-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
8IDA,"Yan, R.H., Li, Y.N., Shi, T.H.",,,2024-07-10,,8IDA,1.0,,Overall structure of the LAT1-4F2hc bound with tyrosine,Homo sapiens,Homo sapiens,70.161,Hetero 2-mer,N-Glycosylation,SLC7A5,SLC7A5,3.20ʁ,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
8IDA,"Yan, R.H., Li, Y.N., Shi, T.H.",,,2024-07-10,,8IDA,1.0,,Overall structure of the LAT1-4F2hc bound with tyrosine,Homo sapiens,Homo sapiens,57.187,Hetero 2-mer,N-Glycosylation,SLC7A5,SLC7A5,3.20ʁ,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
8J8L,"Yan, R.H., Li, Y.N., Shi, T.H.",,,2024-07-17,DAH,8J8L,1.0,,Overall structure of the LAT1-4F2hc bound with L-dopa,Homo sapiens,Homo sapiens,70.161,Hetero 2-mer,N-Glycosylation,SLC7A5,SLC7A5,3.56ʁ,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
8J8L,"Yan, R.H., Li, Y.N., Shi, T.H.",,,2024-07-17,DAH,8J8L,1.0,,Overall structure of the LAT1-4F2hc bound with L-dopa,Homo sapiens,Homo sapiens,57.187,Hetero 2-mer,N-Glycosylation,SLC7A5,SLC7A5,3.56ʁ,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
8J8M,"Yan, R.H., Li, Y.N., Shi, T.H.",,,2024-07-10,,8J8M,1.0,,Overall structure of the LAT1-4F2hc bound with tryptophan,Homo sapiens,Homo sapiens,70.161,Hetero 2-mer,N-Glycosylation,SLC7A5,SLC7A5,3.58ʁ,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
8J8M,"Yan, R.H., Li, Y.N., Shi, T.H.",,,2024-07-10,,8J8M,1.0,,Overall structure of the LAT1-4F2hc bound with tryptophan,Homo sapiens,Homo sapiens,57.187,Hetero 2-mer,N-Glycosylation,SLC7A5,SLC7A5,3.58ʁ,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7ZH0,"Khanppnavar, B., Korkhov, V., Qi, C.",PMC9640557,36344565.0,2022-11-09,,7ZH0,2.0,10.1038/s41467-022-34284-8,Structural basis of organic cation transporter-3 inhibition.,Homo sapiens,Homo sapiens,61.333,Monomer,,SLC22A3,SLC22A3,3.20ʁ,: Monomer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7ZH6,"Khanppnavar, B., Korkhov, V.",PMC9640557,36344565.0,2022-11-09,C0R,7ZH6,2.0,10.1038/s41467-022-34284-8,Structural basis of organic cation transporter-3 inhibition.,Homo sapiens,Homo sapiens,61.333,Monomer,,SLC22A3,SLC22A3,3.67ʁ,: Monomer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7ZHA,"Khanppnavar, B., Korkhov, V.",PMC9640557,36344565.0,2022-11-09,,7ZHA,2.0,10.1038/s41467-022-34284-8,Structural basis of organic cation transporter-3 inhibition.,Homo sapiens,Homo sapiens,61.333,Monomer,,SLC22A3,SLC22A3,3.55ʁ,: Monomer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6V3F,"Huang, C.S., Yu, X., Min, X., Wang, Z.",,,2020-07-01,,6V3F,13.0,10.1126/sciadv.abb1989,Cryo-EM structures of NPC1L1 reveal mechanisms of cholesterol transport and ezetimibe inhibition,Homo sapiens,Rattus norvegicus,147.64,Monomer,N-Glycosylation,NPC1,NPC1,3.70ʁ,: Monomer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6V3F,"Huang, C.S., Yu, X., Min, X., Wang, Z.",,,2020-07-01,,6V3F,13.0,10.1126/sciadv.abb1989,Cryo-EM structures of NPC1L1 reveal mechanisms of cholesterol transport and ezetimibe inhibition,Homo sapiens,Rattus norvegicus,147.64,Monomer,N-Glycosylation,NPC1,NPC1L1,3.70ʁ,: Monomer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6V3H,"Huang, C.S., Yu, X., Min, X., Wang, Z.",,,2020-07-01,QO1,6V3H,14.0,10.1126/sciadv.abb1989,Cryo-EM structures of NPC1L1 reveal mechanisms of cholesterol transport and ezetimibe inhibition,Homo sapiens,Rattus norvegicus,147.64,Monomer,N-Glycosylation,NPC1,NPC1,3.50ʁ,: Monomer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6V3H,"Huang, C.S., Yu, X., Min, X., Wang, Z.",,,2020-07-01,QO1,6V3H,14.0,10.1126/sciadv.abb1989,Cryo-EM structures of NPC1L1 reveal mechanisms of cholesterol transport and ezetimibe inhibition,Homo sapiens,Rattus norvegicus,147.64,Monomer,N-Glycosylation,NPC1,NPC1L1,3.50ʁ,: Monomer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6UOX,"Long, T., Li, X.",PMC6952396,31919352.0,2020-01-15,,6UOX,15.0,10.1038/s41467-019-13917-5,Structural basis for itraconazole-mediated NPC1 inhibition.,Homo sapiens,Homo sapiens,143.315,Monomer,N-Glycosylation,NPC1,NPC1,4.02ʁ,: Monomer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6W5R,"Yan, N., Qian, H.W., Wu, X.L.",,32544384.0,2020-06-17,,6W5R,15.0,10.1016/j.cell.2020.05.020,Structural Basis of Low-pH-Dependent Lysosomal Cholesterol Egress by NPC1 and NPC2.,Homo sapiens,Homo sapiens,146.084,Monomer,N-Glycosylation,NPC1,NPC1,3.60ʁ,: Monomer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6W5S,"Yan, N., Qian, H.W., Wu, X.L.",,32544384.0,2020-06-17,,6W5S,15.0,10.1016/j.cell.2020.05.020,Structural Basis of Low-pH-Dependent Lysosomal Cholesterol Egress by NPC1 and NPC2.,Homo sapiens,Homo sapiens,146.084,Monomer,N-Glycosylation,NPC1,NPC1,3.00ʁ,: Monomer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6W5T,"Yan, N., Qian, H.W., Wu, X.L.",,32544384.0,2020-06-17,,6W5T,14.0,10.1016/j.cell.2020.05.020,Structural Basis of Low-pH-Dependent Lysosomal Cholesterol Egress by NPC1 and NPC2.,Homo sapiens,Homo sapiens,146.084,Monomer,N-Glycosylation,NPC1,NPC1,3.70ʁ,: Monomer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6W5U,"Yan, N., Qian, H.W., Wu, X.L.",,32544384.0,2020-06-17,,6W5U,14.0,10.1016/j.cell.2020.05.020,Structural Basis of Low-pH-Dependent Lysosomal Cholesterol Egress by NPC1 and NPC2.,Homo sapiens,Homo sapiens,146.084,Monomer,N-Glycosylation,NPC1,NPC1,3.90ʁ,: Monomer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6W5V,"Yan, N., Qian, H.W., Wu, X.L.",,32544384.0,2020-06-17,,6W5V,18.0,10.1016/j.cell.2020.05.020,Structural Basis of Low-pH-Dependent Lysosomal Cholesterol Egress by NPC1 and NPC2.,Homo sapiens,Homo sapiens,146.084,Hetero 2-mer,N-Glycosylation,NPC1,NPC1,4.00ʁ,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
